payment_id,customer_id,payment_method,date,amount
1454,19,['terminal'],2019-04-30,113538.7
1455,19,['physical_store'],2019-05-31,100146.2
1456,19,['terminal'],2019-06-30,112722.5
1457,19,['gift_card'],2019-07-31,92728.9
1458,19,['terminal'],2019-08-31,128829.8
1459,19,['physical_store'],2019-09-30,99759.0
1460,19,['gift_card'],2019-10-31,118446.9
1461,19,['gift_card'],2019-11-30,108450.1
1462,19,['physical_store'],2019-12-31,115020.4
1463,19,['terminal'],2020-01-31,101842.4
1464,19,['terminal'],2020-02-29,106135.7
1465,19,['gift_card'],2020-03-31,96745.0
1466,19,['terminal'],2020-04-30,112433.2
1467,19,['physical_store'],2020-05-31,118924.3
1468,19,['physical_store'],2020-06-30,110931.7
1469,19,['physical_store'],2020-07-31,97589.8
1470,19,['gift_card'],2020-08-31,116407.5
1471,19,['physical_store'],2020-09-30,118122.4
1472,19,['terminal'],2020-10-31,118064.1
1473,19,['terminal'],2020-11-30,103864.2
1474,19,['physical_store'],2020-12-31,117718.7
1475,19,['terminal'],2021-01-31,108967.1
1476,19,['terminal'],2021-02-28,82126.0
1477,19,['terminal'],2021-03-31,104580.3
1478,19,['terminal'],2021-04-30,117513.0
1479,19,['gift_card'],2021-05-31,102468.3
1480,19,['terminal'],2021-06-30,114459.4
1481,19,['gift_card'],2021-07-31,105411.9
1482,19,['physical_store'],2021-08-31,99078.1
1483,19,['terminal'],2021-09-30,92079.9
1484,19,['gift_card'],2021-10-31,98750.3
1485,19,['physical_store'],2021-11-30,110114.4
1486,19,['gift_card'],2021-12-31,23390.4
1487,19,['physical_store'],2021-12-31,88358.6
1488,19,['physical_store'],2022-01-31,108913.2
1489,19,['gift_card'],2022-02-28,83923.4
1490,19,['terminal'],2022-03-31,27119.4
1491,20,card,2019-09-30,105666.0
1492,20,card,2019-10-31,119540.3
1493,20,card,2019-11-30,128137.9
1494,20,card,2019-12-31,109584.2
1495,20,card,2020-01-31,115190.9
1496,20,card,2020-02-29,92246.0
1497,20,card,2020-03-31,107291.8
1498,20,card,2020-04-30,102143.8
1499,20,card,2020-05-31,116206.2
1500,20,card,2020-06-30,95190.7
1501,20,card,2020-07-31,93605.6
1502,20,card,2020-08-31,102653.1
1503,20,card,2020-09-30,107306.1
1504,20,card,2020-10-31,125705.8
1505,20,card,2020-11-30,102257.1
1506,20,card,2020-12-31,129214.8
1507,20,card,2021-01-31,107448.0
1508,20,card,2021-02-28,86826.3
1509,20,card,2021-03-31,98227.8
1510,20,card,2021-04-30,99012.1
1511,20,card,2021-05-31,113042.6
1512,20,card,2021-06-30,113846.7
1513,20,card,2021-07-31,101784.1
1514,20,card,2021-08-31,104929.0
1515,20,card,2021-09-30,109092.5
1516,20,card,2021-10-31,102186.7
1517,20,card,2021-11-30,95450.3
1518,20,card,2021-12-31,104266.8
1519,20,card,2022-01-31,121073.7
1520,20,card,2022-02-28,108210.3
1521,20,card,2022-03-31,28486.7
1522,20,card,2019-10-31,1100.0
1523,20,card,2019-11-30,1100.0
1524,20,card,2019-12-31,1100.0
1525,20,card,2020-01-31,1100.0
1526,20,card,2020-02-29,1100.0
1527,20,card,2020-03-31,1100.0
1528,20,card,2020-04-30,1100.0
1529,20,card,2020-05-31,1100.0
1530,20,card,2020-06-30,1100.0
1531,20,card,2020-07-31,1100.0
1532,20,card,2020-08-31,1100.0
1533,20,card,2020-09-30,1100.0
1534,20,card,2020-10-31,1100.0
1535,20,card,2020-11-30,1100.0
1536,20,card,2020-12-31,1100.0
1537,20,card,2021-01-31,1100.0
1538,20,card,2021-02-28,1100.0
1539,20,card,2021-03-31,1100.0
1540,20,card,2021-04-30,1100.0
1541,20,card,2021-05-31,1100.0
1542,20,card,2021-06-30,1100.0
1543,20,card,2021-07-31,1100.0
1544,20,card,2021-08-31,1100.0
1545,20,card,2021-09-30,1100.0
1546,20,card,2021-10-31,1100.0
1547,20,card,2021-11-30,1100.0
1548,20,card,2021-12-31,1100.0
1549,20,card,2022-01-31,1100.0
1550,20,card,2022-02-28,1100.0
1551,20,card,2022-03-31,1100.0
1552,21,['terminal'],2011-01-31,56461.9
1553,21,['physical_store'],2011-02-28,95995.9
1554,21,['terminal'],2011-03-31,124162.5
1555,21,['physical_store'],2011-04-30,101360.6
1556,21,['terminal'],2011-05-31,101721.4
1557,21,['terminal'],2011-06-30,110583.0
1558,21,['terminal'],2011-07-31,107570.1
1559,21,['gift_card'],2011-08-31,115185.4
1560,21,['terminal'],2011-09-30,107574.5
1561,21,['gift_card'],2011-10-31,124655.3
1562,21,['physical_store'],2011-11-30,92925.8
1563,21,['physical_store'],2011-12-31,90940.3
1564,21,['gift_card'],2012-01-31,87701.9
1565,21,['gift_card'],2012-02-29,88453.2
1566,21,['physical_store'],2012-03-31,122331.0
1567,21,['terminal'],2012-04-30,105887.1
1568,21,['physical_store'],2012-05-31,114838.9
1569,21,['physical_store'],2012-06-30,119054.1
1570,21,['terminal'],2012-07-31,107609.7
1571,21,['physical_store'],2012-08-31,132003.3
1572,21,['gift_card'],2012-09-30,109650.2
1573,21,['terminal'],2012-10-31,113967.7
1574,21,['terminal'],2012-11-30,95516.3
1575,21,['gift_card'],2012-12-31,114077.7
1576,21,['terminal'],2013-01-31,112763.2
1577,21,['physical_store'],2013-02-28,98468.7
1578,21,['terminal'],2013-03-31,115272.3
1579,21,['physical_store'],2013-04-30,98811.9
1580,21,['gift_card'],2013-05-31,114955.5
1581,21,['gift_card'],2013-06-30,93351.5
1582,21,['physical_store'],2013-07-31,114447.3
1583,21,['gift_card'],2013-08-31,108989.1
1584,21,['terminal'],2013-09-30,86045.3
1585,21,['physical_store'],2013-10-31,119037.6
1586,21,['gift_card'],2013-11-30,100741.3
1587,21,['gift_card'],2013-12-31,130869.2
1588,21,['terminal'],2014-01-31,106296.3
1589,21,['physical_store'],2014-02-28,106328.2
1590,21,['gift_card'],2014-03-31,92737.7
1591,21,['gift_card'],2014-04-30,96637.2
1592,21,['terminal'],2014-05-31,138840.9
1593,21,['physical_store'],2014-06-30,133771.0
1594,21,['terminal'],2014-07-31,121265.1
1595,21,['physical_store'],2014-08-31,109282.8
1596,21,['terminal'],2014-09-30,97120.1
1597,21,['physical_store'],2014-10-31,111716.0
1598,21,['terminal'],2014-11-30,118665.8
1599,21,['terminal'],2014-12-31,112117.5
1600,21,['gift_card'],2015-01-31,103238.3
1601,21,['physical_store'],2015-02-28,112544.3
1602,21,['gift_card'],2015-03-31,110929.5
1603,21,['gift_card'],2015-04-30,109788.8
1604,21,['physical_store'],2015-05-31,119759.2
1605,21,['gift_card'],2015-06-30,101681.8
1606,21,['terminal'],2015-07-31,120972.5
1607,21,['terminal'],2015-08-31,105083.0
1608,21,['terminal'],2015-09-30,97827.4
1609,21,['gift_card'],2015-10-31,116795.8
1610,21,['terminal'],2015-11-30,94128.1
1611,21,['gift_card'],2015-12-31,106981.6
1612,21,['physical_store'],2016-01-31,103015.0
1613,21,['physical_store'],2016-02-29,104622.1
1614,21,['terminal'],2016-03-31,110289.3
1615,21,['physical_store'],2016-04-30,106911.2
1616,21,['terminal'],2016-05-31,112922.7
1617,21,['gift_card'],2016-06-30,105831.0
1618,21,['gift_card'],2016-07-31,110540.1
1619,21,['physical_store'],2016-08-31,96120.2
1620,21,['gift_card'],2016-09-30,122102.2
1621,21,['gift_card'],2016-10-31,98811.9
1622,21,['physical_store'],2016-11-30,104141.4
1623,21,['physical_store'],2016-12-31,126011.6
1624,21,['terminal'],2017-01-31,125496.8
1625,21,['gift_card'],2017-02-28,92899.4
1626,21,['gift_card'],2017-03-31,119853.8
1627,21,['terminal'],2017-04-30,98200.3
1628,21,['terminal'],2017-05-31,106674.7
1629,21,['physical_store'],2017-06-30,96587.7
1630,21,['physical_store'],2017-07-31,96379.8
1631,21,['terminal'],2017-08-31,95649.4
1632,21,['physical_store'],2017-09-30,118347.9
1633,21,['physical_store'],2017-10-31,115528.6
1634,21,['terminal'],2017-11-30,118933.1
1635,21,['physical_store'],2017-12-31,106279.8
1636,21,['physical_store'],2018-01-31,115045.7
1637,21,['physical_store'],2018-02-28,92203.1
1638,21,['physical_store'],2018-03-31,105524.1
1639,21,['physical_store'],2018-04-30,108199.3
1640,21,['gift_card'],2018-05-31,116117.1
1641,21,['terminal'],2018-06-30,138219.4
1642,21,['gift_card'],2018-07-31,134759.9
1643,21,['gift_card'],2018-08-31,121735.9
1644,21,['physical_store'],2018-09-30,102561.8
1645,21,['physical_store'],2018-10-31,108631.6
1646,21,['physical_store'],2018-11-30,92325.2
1647,21,['terminal'],2018-12-31,120047.4
1648,21,['terminal'],2019-01-31,92781.7
1649,21,['gift_card'],2019-02-28,115601.2
1650,21,['terminal'],2019-03-31,110456.5
1651,21,['gift_card'],2019-04-30,104137.0
1652,21,['terminal'],2019-05-31,143194.7
1653,21,['terminal'],2019-06-30,108652.5
1654,21,['gift_card'],2019-07-31,94382.2
1655,21,['terminal'],2019-08-31,106866.1
1656,21,['physical_store'],2019-09-30,120759.1
1657,21,['gift_card'],2019-10-31,100431.1
1658,21,['physical_store'],2019-11-30,95769.3
1659,21,['gift_card'],2019-12-31,121689.7
1660,21,['terminal'],2020-01-31,102462.8
1661,21,['physical_store'],2020-02-29,95021.3
1662,21,['physical_store'],2020-03-31,91825.8
1663,21,['terminal'],2020-04-30,115486.8
1664,21,['terminal'],2020-05-31,94980.6
1665,21,['gift_card'],2014-02-28,1100.0
1666,21,['gift_card'],2014-03-31,1100.0
1667,21,['terminal'],2014-04-30,1100.0
1668,21,['terminal'],2014-05-31,1100.0
1669,21,['physical_store'],2014-06-30,1100.0
1670,21,['gift_card'],2014-07-31,1100.0
1671,21,['gift_card'],2014-08-31,1100.0
1672,21,['physical_store'],2014-09-30,1100.0
1673,21,['gift_card'],2014-10-31,1100.0
1674,21,['physical_store'],2014-11-30,1100.0
1675,21,['gift_card'],2014-12-31,1100.0
1676,21,['physical_store'],2015-01-31,1100.0
1677,21,['physical_store'],2015-02-28,1100.0
1678,21,['physical_store'],2015-03-31,1100.0
1679,21,['gift_card'],2015-04-30,1100.0
1680,21,['physical_store'],2015-05-31,1100.0
1681,21,['physical_store'],2015-06-30,1100.0
1682,21,['terminal'],2015-07-31,1100.0
1683,21,['gift_card'],2015-08-31,1100.0
1684,21,['terminal'],2015-09-30,1100.0
1685,21,['terminal'],2015-10-31,1100.0
1686,21,['terminal'],2015-11-30,1100.0
1687,21,['gift_card'],2015-12-31,1100.0
1688,21,['terminal'],2016-01-31,1100.0
1689,21,['gift_card'],2016-02-29,1100.0
1690,21,['terminal'],2016-03-31,1100.0
1691,21,['gift_card'],2016-04-30,1100.0
1692,21,['physical_store'],2016-05-31,1100.0
1693,21,['terminal'],2016-06-30,1100.0
1694,21,['terminal'],2016-07-31,1100.0
1695,21,['gift_card'],2016-08-31,1100.0
1696,21,['gift_card'],2016-09-30,1100.0
1697,21,['physical_store'],2016-10-31,1100.0
1698,21,['terminal'],2016-11-30,1100.0
1699,21,['physical_store'],2016-12-31,1100.0
1700,21,['terminal'],2017-01-31,1100.0
1701,21,['physical_store'],2017-02-28,1100.0
1702,21,['gift_card'],2017-03-31,1100.0
1703,21,['terminal'],2017-04-30,1100.0
1704,21,['terminal'],2017-05-31,1100.0
1705,21,['gift_card'],2017-06-30,1100.0
1706,21,['gift_card'],2017-07-31,1100.0
1707,21,['terminal'],2017-08-31,1100.0
1708,21,['physical_store'],2017-09-30,1100.0
1709,21,['physical_store'],2017-10-31,1100.0
1710,21,['gift_card'],2017-11-30,1100.0
1711,21,['gift_card'],2017-12-31,1100.0
1712,21,['gift_card'],2018-01-31,1100.0
1713,21,['terminal'],2018-02-28,1100.0
1714,21,['gift_card'],2018-03-31,1100.0
1715,21,['terminal'],2018-04-30,1100.0
1716,21,['gift_card'],2018-05-31,1100.0
1717,21,['terminal'],2018-06-30,1100.0
1718,21,['physical_store'],2018-07-31,1100.0
1719,21,['terminal'],2018-08-31,1100.0
1720,21,['physical_store'],2018-09-30,1100.0
1721,21,['terminal'],2018-10-31,1100.0
1722,21,['physical_store'],2018-11-30,1100.0
1723,21,['physical_store'],2018-12-31,1100.0
1724,21,['physical_store'],2019-01-31,1100.0
1725,21,['terminal'],2019-02-28,1100.0
1726,21,['physical_store'],2019-03-31,1100.0
1727,21,['physical_store'],2019-04-30,1100.0
1728,21,['physical_store'],2019-05-31,1100.0
1729,21,['gift_card'],2019-06-30,1100.0
1730,21,['physical_store'],2019-07-31,1100.0
1731,21,['gift_card'],2019-08-31,1100.0
1732,21,['terminal'],2019-09-30,1100.0
1733,21,['physical_store'],2019-10-31,1100.0
1734,21,['terminal'],2019-11-30,1100.0
1735,21,['physical_store'],2019-12-31,1100.0
1736,21,['terminal'],2020-01-31,1100.0
1737,21,['gift_card'],2020-02-29,1100.0
1738,21,['terminal'],2020-03-31,1100.0
1739,21,['gift_card'],2020-04-30,1100.0
1740,21,['gift_card'],2020-05-31,1100.0
1741,21,['physical_store'],2020-05-31,25109.7
1742,21,['terminal'],2020-06-30,111810.6
1743,21,['terminal'],2020-07-31,119521.6
1744,21,['gift_card'],2020-08-31,110093.5
1745,21,['gift_card'],2020-09-30,106792.4
1746,21,['physical_store'],2020-10-31,116969.6
1747,21,['terminal'],2020-11-30,104453.8
1748,21,['terminal'],2020-12-31,108608.5
1749,21,['terminal'],2021-01-31,101451.9
1750,21,['physical_store'],2021-02-28,124392.4
1751,21,['terminal'],2021-03-31,94097.3
1752,21,['gift_card'],2021-04-30,100755.6
1753,21,['terminal'],2021-05-31,117140.1
1754,21,['physical_store'],2021-06-30,109408.2
1755,21,['gift_card'],2021-07-31,97141.0
1756,21,['gift_card'],2021-08-31,117717.6
1757,21,['gift_card'],2021-09-30,110438.9
1758,21,['terminal'],2021-10-31,116623.1
1759,21,['gift_card'],2021-11-30,107737.3
1760,21,['gift_card'],2021-12-31,117429.4
1761,21,['terminal'],2022-01-31,111679.7
1762,21,['physical_store'],2022-02-28,92137.1
1763,21,['terminal'],2022-03-31,29791.3
1764,22,card,2014-10-31,58510.1
1765,22,card,2014-11-30,99484.0
1766,22,card,2014-12-31,100540.0
1767,22,card,2015-01-31,93006.1
1768,22,card,2015-02-28,99268.4
1769,22,card,2015-03-31,96894.6
1770,22,card,2015-04-30,95284.2
1771,22,card,2015-05-31,113715.8
1772,22,card,2015-06-30,109542.4
1773,22,card,2015-07-31,94576.9
1774,22,card,2015-08-31,90836.9
1775,22,card,2015-09-30,91135.0
1776,22,card,2015-10-31,137869.6
1777,22,card,2015-11-30,119981.4
1778,22,card,2015-12-31,107435.9
1779,22,card,2016-01-31,109027.6
1780,22,card,2016-02-29,114396.7
1781,22,card,2016-03-31,115670.5
1782,22,card,2016-04-30,96686.7
1783,22,card,2016-05-31,118720.8
1784,22,card,2016-06-30,119495.2
1785,22,card,2016-07-31,117200.6
1786,22,card,2016-08-31,121895.4
1787,22,card,2016-09-30,92749.8
1788,22,card,2016-10-31,111584.0
1789,22,card,2016-11-30,94250.2
1790,22,card,2016-12-31,101054.8
1791,22,card,2017-01-31,100415.7
1792,22,card,2017-02-28,90092.2
1793,22,card,2017-03-31,111900.8
1794,22,card,2017-04-30,89645.6
1795,22,card,2017-05-31,112762.1
1796,22,card,2017-06-30,108515.0
1797,22,card,2017-07-31,99881.1
1798,22,card,2017-08-31,124403.4
1799,22,card,2017-09-30,117844.1
1800,22,card,2017-10-31,109324.6
1801,22,card,2017-11-30,86616.2
1802,22,card,2017-12-31,100577.4
1803,22,card,2018-01-31,116537.3
1804,22,card,2018-02-28,106723.1
1805,22,card,2018-03-31,117162.1
1806,22,card,2018-04-30,109462.1
1807,22,card,2018-05-31,125220.7
1808,22,card,2018-06-30,109935.1
1809,22,card,2018-07-31,123720.3
1810,22,card,2018-08-31,103801.5
1811,22,card,2018-09-30,99368.5
1812,22,card,2018-10-31,104135.9
1813,22,card,2018-11-30,106167.6
1814,22,card,2018-12-31,103407.7
1815,22,card,2019-01-31,104226.1
1816,22,card,2019-02-28,117070.8
1817,22,card,2019-03-31,123933.7
1818,22,card,2019-04-30,106062.0
1819,22,card,2019-05-31,110721.6
1820,22,card,2019-06-30,113240.6
1821,22,card,2019-07-31,111596.1
1822,22,card,2019-08-31,104915.8
1823,22,card,2019-09-30,97442.4
1824,22,card,2019-10-31,105006.0
1825,22,card,2019-11-30,93075.4
1826,22,card,2019-12-31,97100.3
1827,22,card,2020-01-31,114407.7
1828,22,card,2020-02-29,98074.9
1829,22,card,2020-03-31,109137.6
1830,22,card,2020-04-30,114585.9
1831,22,card,2020-05-31,115140.3
1832,22,card,2020-06-30,109589.7
1833,22,card,2020-07-31,112173.6
1834,22,card,2020-08-31,106679.1
1835,22,card,2020-09-30,93623.2
1836,22,card,2020-10-31,93042.4
1837,22,card,2020-11-30,102450.7
1838,22,card,2020-12-31,49068.8
1839,22,card,2016-06-30,1100.0
1840,22,card,2016-07-31,1100.0
1841,22,card,2016-08-31,1100.0
1842,22,card,2016-09-30,1100.0
1843,22,card,2016-10-31,1100.0
1844,22,card,2016-11-30,1100.0
1845,22,card,2016-12-31,1100.0
1846,22,card,2017-01-31,1100.0
1847,22,card,2017-02-28,1100.0
1848,22,card,2017-03-31,1100.0
1849,22,card,2017-04-30,1100.0
1850,22,card,2017-05-31,1100.0
1851,22,card,2017-06-30,1100.0
1852,22,card,2017-07-31,1100.0
1853,22,card,2017-08-31,1100.0
1854,22,card,2017-09-30,1100.0
1855,22,card,2017-10-31,1100.0
1856,22,card,2017-11-30,1100.0
1857,22,card,2017-12-31,1100.0
1858,22,card,2018-01-31,1100.0
1859,22,card,2018-02-28,1100.0
1860,22,card,2018-03-31,1100.0
1861,22,card,2018-04-30,1100.0
1862,22,card,2018-05-31,1100.0
1863,22,card,2018-06-30,1100.0
1864,22,card,2018-07-31,1100.0
1865,22,card,2018-08-31,1100.0
1866,22,card,2018-09-30,1100.0
1867,22,card,2018-10-31,1100.0
1868,22,card,2018-11-30,1100.0
1869,22,card,2018-12-31,1100.0
1870,22,card,2019-01-31,1100.0
1871,22,card,2019-02-28,1100.0
1872,22,card,2019-03-31,1100.0
1873,22,card,2019-04-30,1100.0
1874,22,card,2019-05-31,1100.0
1875,22,card,2019-06-30,1100.0
1876,22,card,2019-07-31,1100.0
1877,22,card,2019-08-31,1100.0
1878,22,card,2019-09-30,1100.0
1879,22,card,2019-10-31,1100.0
1880,22,card,2019-11-30,1100.0
1881,22,card,2019-12-31,1100.0
1882,22,card,2020-01-31,1100.0
1883,22,card,2020-02-29,1100.0
1884,22,card,2020-03-31,1100.0
1885,22,card,2020-04-30,1100.0
1886,22,card,2020-05-31,1100.0
1887,22,card,2020-06-30,1100.0
1888,22,card,2020-07-31,1100.0
1889,22,card,2020-08-31,1100.0
1890,22,card,2020-09-30,1100.0
1891,22,card,2020-10-31,1100.0
1892,22,card,2020-11-30,1100.0
1893,22,card,2020-12-31,1100.0
1894,22,card,2020-12-31,67573.7
1895,22,card,2021-01-31,110071.1
1896,22,card,2021-02-28,101737.5
1897,22,card,2021-03-31,108162.6
1898,22,card,2021-04-30,109963.3
1899,22,card,2021-05-31,109265.9
1900,22,card,2021-06-30,80027.9
1901,22,card,2021-07-31,96421.2
1902,22,card,2021-08-31,111588.0
1903,22,card,2021-09-30,81801.1
1904,22,card,2021-10-31,96938.2
1905,22,card,2021-11-30,116463.2
1906,22,card,2021-12-31,86712.6
1907,22,card,2022-01-31,85061.5
1908,22,card,2022-02-28,103742.8
1909,22,card,2022-03-31,24183.1
1910,23,card,2021-05-31,64460.0
1911,23,card,2021-06-30,101957.9
1912,23,card,2021-07-31,103524.3
1913,23,card,2021-08-31,101097.7
1914,23,card,2021-09-30,110834.9
1915,23,card,2021-10-31,108974.8
1916,23,card,2021-11-30,108489.7
1917,23,card,2021-12-31,127636.3
1918,23,card,2022-01-31,107856.1
1919,23,card,2022-02-28,117344.7
1920,23,card,2022-03-31,27454.9
1921,24,card,2017-04-30,42601.9
1922,24,card,2017-05-31,203579.2
1923,24,card,2017-06-30,165036.3
1924,24,card,2017-07-31,174396.2
1925,24,card,2017-08-31,195709.8
1926,24,card,2017-09-30,183953.0
1927,24,card,2017-10-31,170327.3
1928,24,card,2017-11-30,179248.3
1929,24,card,2017-12-31,178696.1
1930,24,card,2018-01-31,186275.1
1931,24,card,2018-02-28,169016.1
1932,24,card,2018-03-31,168301.1
1933,24,card,2018-04-30,181728.8
1934,24,card,2018-05-31,170326.2
1935,24,card,2018-06-30,169155.8
1936,24,card,2018-07-31,168210.9
1937,24,card,2018-08-31,188801.8
1938,24,card,2018-09-30,183916.7
1939,24,card,2018-10-31,185139.9
1940,24,card,2018-11-30,159701.3
1941,24,card,2018-12-31,185000.2
1942,24,card,2019-01-31,176762.3
1943,24,card,2019-02-28,155200.1
1944,24,card,2019-03-31,164734.9
1945,24,card,2019-04-30,154624.8
1946,24,card,2019-05-31,163739.4
1947,24,card,2019-06-30,159533.0
1948,24,card,2019-07-31,163286.2
1949,24,card,2019-08-31,155751.2
1950,24,card,2019-09-30,176053.9
1951,24,card,2019-10-31,184248.9
1952,24,card,2019-11-30,198583.0
1953,24,card,2019-12-31,197875.7
1954,24,card,2020-01-31,179026.1
1955,24,card,2020-02-29,166111.0
1956,24,card,2020-03-31,170652.9
1957,24,card,2020-04-30,156593.8
1958,24,card,2020-05-31,170131.5
1959,24,card,2020-06-30,173365.5
1960,24,card,2020-07-31,167444.2
1961,24,card,2020-08-31,199729.2
1962,24,card,2020-09-30,177422.3
1963,24,card,2020-10-31,174407.2
1964,24,card,2020-11-30,177831.5
1965,24,card,2020-12-31,169374.7
1966,24,card,2021-01-31,179525.5
1967,24,card,2021-02-28,172604.3
1968,24,card,2021-03-31,152477.6
1969,24,card,2021-04-30,162116.9
1970,24,card,2021-05-31,169447.3
1971,24,card,2021-06-30,176744.7
1972,24,card,2021-07-31,195152.1
1973,24,card,2021-08-31,151300.6
1974,24,card,2021-09-30,184757.1
1975,24,card,2021-10-31,176034.1
1976,24,card,2021-11-30,189911.7
1977,24,card,2021-12-31,186167.3
1978,24,card,2022-01-31,174929.7
1979,24,card,2022-02-28,182788.1
1980,24,card,2022-03-31,37002.9
1981,25,['terminal'],2017-01-31,76602.9
1982,25,['physical_store'],2017-02-28,100790.8
1983,25,['gift_card'],2017-03-31,102051.4
1984,25,['physical_store'],2017-04-30,104482.4
1985,25,['physical_store'],2017-05-31,119521.6
1986,25,['gift_card'],2017-06-30,115927.9
1987,25,['gift_card'],2017-07-31,119541.4
1988,25,['terminal'],2017-08-31,114527.6
1989,25,['physical_store'],2017-09-30,104680.4
1990,25,['physical_store'],2017-10-31,100262.8
1991,25,['terminal'],2017-11-30,102315.4
1992,25,['gift_card'],2017-12-31,115736.5
1993,25,['terminal'],2018-01-31,103155.8
1994,25,['gift_card'],2018-02-28,105488.9
1995,25,['gift_card'],2018-03-31,107261.0
1996,25,['physical_store'],2018-04-30,115173.3
1997,25,['terminal'],2018-05-31,103055.7
1998,25,['terminal'],2018-06-30,112157.1
1999,25,['terminal'],2018-07-31,105342.6
2000,25,['physical_store'],2018-08-31,117264.4
2001,25,['terminal'],2018-09-30,106590.0
2002,25,['terminal'],2018-10-31,110805.2
2003,25,['terminal'],2018-11-30,102059.1
2004,25,['terminal'],2018-12-31,83603.3
2005,25,['physical_store'],2019-01-31,102182.3
2006,25,['gift_card'],2019-02-28,102505.7
2007,25,['gift_card'],2019-03-31,109642.5
2008,25,['physical_store'],2019-04-30,90461.8
2009,25,['terminal'],2019-05-31,113633.3
2010,25,['physical_store'],2019-06-30,90286.9
2011,25,['gift_card'],2019-07-31,110774.4
2012,25,['gift_card'],2019-08-31,111412.4
2013,25,['gift_card'],2019-09-30,96301.7
2014,25,['physical_store'],2019-10-31,112105.4
2015,25,['physical_store'],2019-11-30,113067.9
2016,25,['gift_card'],2019-12-31,114906.0
2017,25,['gift_card'],2020-01-31,107101.5
2018,25,['terminal'],2020-02-29,96303.9
2019,25,['terminal'],2020-03-31,131193.7
2020,25,['physical_store'],2020-04-30,102572.8
2021,25,['physical_store'],2020-05-31,104633.1
2022,25,['gift_card'],2020-06-30,117049.9
2023,25,['gift_card'],2020-07-31,122851.3
2024,25,['gift_card'],2020-08-31,113792.8
2025,25,['physical_store'],2020-09-30,104826.7
2026,25,['terminal'],2020-10-31,122038.4
2027,25,['physical_store'],2020-11-30,106958.5
2028,25,['physical_store'],2020-12-31,121327.8
2029,25,['physical_store'],2021-01-31,119606.3
2030,25,['gift_card'],2021-02-28,105562.6
2031,25,['terminal'],2021-03-31,118421.6
2032,25,['physical_store'],2021-04-30,115252.5
2033,25,['terminal'],2021-05-31,103066.7
2034,25,['physical_store'],2021-05-31,6595.2
2035,25,['gift_card'],2021-06-30,114910.0
2036,25,['gift_card'],2021-07-31,102518.5
2037,25,['physical_store'],2021-08-31,114449.1
2038,25,['gift_card'],2021-09-30,104358.8
2039,25,['gift_card'],2021-10-31,100326.2
2040,25,['physical_store'],2021-11-30,92015.7
2041,25,['gift_card'],2021-12-31,94088.1
2042,25,['gift_card'],2022-01-31,88628.8
2043,25,['physical_store'],2022-02-28,96749.0
2044,25,['terminal'],2022-03-31,28489.6
2045,26,['physical_store'],2020-11-30,119929.7
2046,26,['physical_store'],2020-12-31,171862.9
2047,26,['physical_store'],2021-01-31,171132.5
2048,26,['gift_card'],2021-02-28,162896.8
2049,26,['physical_store'],2021-03-31,171763.9
2050,26,['gift_card'],2021-04-30,173396.3
2051,26,['gift_card'],2021-05-31,182121.5
2052,26,['gift_card'],2021-06-30,165102.3
2053,26,['terminal'],2021-07-31,160212.8
2054,26,['physical_store'],2021-08-31,184277.5
2055,26,['terminal'],2021-09-30,195474.4
2056,26,['terminal'],2021-10-31,163980.3
2057,26,['physical_store'],2021-11-30,171284.3
2058,26,['physical_store'],2021-12-31,191469.3
2059,26,['gift_card'],2022-01-31,188442.1
2060,26,['gift_card'],2022-02-28,139945.3
2061,26,['terminal'],2022-03-31,41792.3
2062,27,card,2015-06-30,167739.0
2063,27,card,2015-07-31,142082.6
2064,27,card,2015-08-31,186706.3
2065,27,card,2015-09-30,172957.4
2066,27,card,2015-10-31,182614.3
2067,27,card,2015-11-30,167877.6
2068,27,card,2015-12-31,186000.1
2069,27,card,2016-01-31,168974.3
2070,27,card,2016-02-29,173741.7
2071,27,card,2016-03-31,179599.2
2072,27,card,2016-04-30,168506.8
2073,27,card,2016-05-31,160154.5
2074,27,card,2016-06-30,191090.9
2075,27,card,2016-07-31,185782.3
2076,27,card,2016-08-31,206188.4
2077,27,card,2016-09-30,164397.2
2078,27,card,2016-10-31,179955.6
2079,27,card,2016-11-30,179252.7
2080,27,card,2016-12-31,183451.4
2081,27,card,2017-01-31,178624.6
2082,27,card,2017-02-28,160685.8
2083,27,card,2017-03-31,151643.8
2084,27,card,2017-04-30,175838.3
2085,27,card,2017-05-31,155474.0
2086,27,card,2017-06-30,167651.0
2087,27,card,2017-07-31,178178.0
2088,27,card,2017-08-31,181277.8
2089,27,card,2017-09-30,155939.3
2090,27,card,2017-10-31,174856.0
2091,27,card,2017-11-30,170425.2
2092,27,card,2017-12-31,188807.3
2093,27,card,2018-01-31,184261.0
2094,27,card,2018-02-28,154826.1
2095,27,card,2018-03-31,160283.2
2096,27,card,2018-04-30,189326.5
2097,27,card,2018-05-31,146938.0
2098,27,card,2018-06-30,176093.5
2099,27,card,2018-07-31,172319.4
2100,27,card,2018-08-31,176643.5
2101,27,card,2018-09-30,167396.9
2102,27,card,2018-10-31,182997.1
2103,27,card,2018-11-30,169271.3
2104,27,card,2018-12-31,199300.2
2105,27,card,2019-01-31,173716.4
2106,27,card,2019-02-28,162278.6
2107,27,card,2019-03-31,186371.9
