charge_id,business_product_instance_id,charge_counter,date,cost,event_type
1080,29,0.0,2017-05-31,1100.0,recurrent
1081,29,0.0,2017-06-30,1100.0,recurrent
1082,29,0.0,2017-07-31,1100.0,recurrent
1083,29,0.0,2017-08-31,1100.0,recurrent
1084,29,0.0,2017-09-30,1100.0,recurrent
1085,29,0.0,2017-10-31,1100.0,recurrent
1086,29,0.0,2017-11-30,1100.0,recurrent
1087,29,0.0,2017-12-31,1100.0,recurrent
1088,29,0.0,2018-01-31,1100.0,recurrent
1089,29,0.0,2018-02-28,1100.0,recurrent
1090,29,0.0,2018-03-31,1100.0,recurrent
1091,29,0.0,2018-04-30,1100.0,recurrent
1092,29,0.0,2018-05-31,1100.0,recurrent
1093,29,0.0,2018-06-30,1100.0,recurrent
1094,29,0.0,2018-07-31,1100.0,recurrent
1095,29,0.0,2018-08-31,1100.0,recurrent
1096,29,0.0,2018-09-30,1100.0,recurrent
1097,29,0.0,2018-10-31,1100.0,recurrent
1098,29,0.0,2018-11-30,1100.0,recurrent
1099,29,0.0,2018-12-31,1100.0,recurrent
1100,29,0.0,2019-01-31,1100.0,recurrent
1101,29,0.0,2019-02-28,1100.0,recurrent
1102,29,0.0,2019-03-31,1100.0,recurrent
1103,29,0.0,2019-04-30,1100.0,recurrent
1104,29,0.0,2019-05-31,1100.0,recurrent
1105,29,0.0,2019-06-30,1100.0,recurrent
1106,29,0.0,2019-07-31,1100.0,recurrent
1107,29,0.0,2019-08-31,1100.0,recurrent
1108,29,0.0,2019-09-30,1100.0,recurrent
1109,29,0.0,2019-10-31,1100.0,recurrent
1110,29,0.0,2019-11-30,1100.0,recurrent
1111,29,0.0,2019-12-31,1100.0,recurrent
1112,29,0.0,2020-01-31,1100.0,recurrent
1113,29,0.0,2020-02-29,1100.0,recurrent
1114,29,0.0,2020-03-31,1100.0,recurrent
1115,29,0.0,2020-04-30,1100.0,recurrent
1116,29,0.0,2020-05-31,1100.0,recurrent
1117,29,0.0,2020-06-30,1100.0,recurrent
1118,29,0.0,2020-07-31,1100.0,recurrent
1119,29,0.0,2020-08-31,1100.0,recurrent
1120,29,0.0,2020-09-30,1100.0,recurrent
1121,29,0.0,2020-10-31,1100.0,recurrent
1122,29,0.0,2020-11-30,1100.0,recurrent
1123,29,0.0,2020-12-31,1100.0,recurrent
1124,29,0.0,2021-01-31,1100.0,recurrent
1125,29,0.0,2021-02-28,1100.0,recurrent
1126,29,0.0,2021-03-31,1100.0,recurrent
1127,30,9505.1,2021-03-31,16270.1,recurrent
1128,30,169038.1,2021-04-30,175803.1,recurrent
1129,30,206035.5,2021-05-31,212800.5,recurrent
1130,30,173921.0,2021-06-30,180686.0,recurrent
1131,30,161599.9,2021-07-31,168364.9,recurrent
1132,30,177043.9,2021-08-31,183808.9,recurrent
1133,30,175731.6,2021-09-30,182496.6,recurrent
1134,30,143875.6,2021-10-31,150640.6,recurrent
1135,30,154405.9,2021-11-30,161170.9,recurrent
1136,30,171110.5,2021-12-31,177875.5,recurrent
1137,30,156927.1,2022-01-31,163692.1,recurrent
1138,30,155881.0,2022-02-28,162646.0,recurrent
1139,30,37459.4,2022-03-31,44224.4,recurrent
1140,31,12018.6,2017-08-31,13518.6,recurrent
1141,31,169092.0,2017-09-30,170592.0,recurrent
1142,31,177838.1,2017-10-31,179338.1,recurrent
1143,31,160597.8,2017-11-30,162097.8,recurrent
1144,31,150857.3,2017-12-31,152357.3,recurrent
1145,31,161276.5,2018-01-31,162776.5,recurrent
1146,31,166644.5,2018-02-28,168144.5,recurrent
1147,31,186630.4,2018-03-31,188130.4,recurrent
1148,31,151984.8,2018-04-30,153484.8,recurrent
1149,31,167752.2,2018-05-31,169252.2,recurrent
1150,31,164314.7,2018-06-30,165814.7,recurrent
1151,31,164809.7,2018-07-31,166309.7,recurrent
1152,31,161044.4,2018-08-31,162544.4,recurrent
1153,31,168150.4,2018-09-30,169650.4,recurrent
1154,31,181351.5,2018-10-31,182851.5,recurrent
1155,31,163775.7,2018-11-30,165275.7,recurrent
1156,31,169650.8,2018-12-31,171150.8,recurrent
1157,31,175580.9,2019-01-31,177080.9,recurrent
1158,31,137519.8,2019-02-28,139019.8,recurrent
1159,31,157491.4,2019-03-31,158991.4,recurrent
1160,31,149971.8,2019-04-30,151471.8,recurrent
1161,31,175316.9,2019-05-31,176816.9,recurrent
1162,31,139554.8,2019-06-30,141054.8,recurrent
1163,31,176842.6,2019-07-31,178342.6,recurrent
1164,31,168867.6,2019-08-31,170367.6,recurrent
1165,31,163743.8,2019-09-30,165243.8,recurrent
1166,31,156248.4,2019-10-31,157748.4,recurrent
1167,31,158925.8,2019-11-30,160425.8,recurrent
1168,31,180044.7,2019-12-31,181544.7,recurrent
1169,31,175542.4,2020-01-31,177042.4,recurrent
1170,31,194816.6,2020-02-29,196316.6,recurrent
1171,31,163487.5,2020-03-31,164987.5,recurrent
1172,31,163233.4,2020-04-30,164733.4,recurrent
1173,31,157370.4,2020-05-31,158870.4,recurrent
1174,31,149859.6,2020-06-30,151359.6,recurrent
1175,31,142621.6,2020-07-31,144121.6,recurrent
1176,31,143610.5,2020-08-31,145110.5,recurrent
1177,31,180962.1,2020-09-30,182462.1,recurrent
1178,31,180961.0,2020-10-31,182461.0,recurrent
1179,31,170020.4,2020-11-30,171520.4,recurrent
1180,31,153690.9,2020-12-31,155190.9,recurrent
1181,31,154944.9,2021-01-31,156444.9,recurrent
1182,31,153257.5,2021-02-28,154757.5,recurrent
1183,31,160180.9,2021-03-31,161680.9,recurrent
1184,31,168348.4,2021-04-30,169848.4,recurrent
1185,31,82493.4,2021-05-31,83993.4,recurrent
1186,32,76412.6,2021-05-31,83727.6,recurrent
1187,32,169562.8,2021-06-30,176877.8,recurrent
1188,32,168639.9,2021-07-31,175954.9,recurrent
1189,32,171674.8,2021-08-31,178989.8,recurrent
1190,32,141433.6,2021-09-30,148748.6,recurrent
1191,32,175517.1,2021-10-31,182832.1,recurrent
1192,32,190531.0,2021-11-30,197846.0,recurrent
1193,32,152803.2,2021-12-31,160118.2,recurrent
1194,32,164600.7,2022-01-31,171915.7,recurrent
1195,32,147579.3,2022-02-28,154894.3,recurrent
1196,32,30595.4,2022-03-31,37910.4,recurrent
1197,33,25427.6,2013-11-30,26927.6,recurrent
1198,33,109371.9,2013-12-31,110871.9,recurrent
1199,33,109436.8,2014-01-31,110936.8,recurrent
1200,33,83886.0,2014-02-28,85386.0,recurrent
1201,33,107393.0,2014-03-31,108893.0,recurrent
1202,33,94976.2,2014-04-30,96476.2,recurrent
1203,33,106206.1,2014-05-31,107706.1,recurrent
1204,33,89415.7,2014-06-30,90915.7,recurrent
1205,33,90310.0,2014-07-31,91810.0,recurrent
1206,33,121900.9,2014-08-31,123400.9,recurrent
1207,33,106211.6,2014-09-30,107711.6,recurrent
1208,33,98315.8,2014-10-31,99815.8,recurrent
1209,33,93134.8,2014-11-30,94634.8,recurrent
1210,33,96286.3,2014-12-31,97786.3,recurrent
1211,33,91635.5,2015-01-31,93135.5,recurrent
1212,33,97555.7,2015-02-28,99055.7,recurrent
1213,33,114985.2,2015-03-31,116485.2,recurrent
1214,33,99526.9,2015-04-30,101026.9,recurrent
1215,33,95063.1,2015-05-31,96563.1,recurrent
1216,33,86431.4,2015-06-30,87931.4,recurrent
1217,33,92385.7,2015-07-31,93885.7,recurrent
1218,33,110693.0,2015-08-31,112193.0,recurrent
1219,33,91113.0,2015-09-30,92613.0,recurrent
1220,33,92039.2,2015-10-31,93539.2,recurrent
1221,33,98158.5,2015-11-30,99658.5,recurrent
1222,33,115368.0,2015-12-31,116868.0,recurrent
1223,33,105910.2,2016-01-31,107410.2,recurrent
1224,33,89980.0,2016-02-29,91480.0,recurrent
1225,33,108652.5,2016-03-31,110152.5,recurrent
1226,33,110913.0,2016-04-30,112413.0,recurrent
1227,33,113089.9,2016-05-31,114589.9,recurrent
1228,33,110730.4,2016-06-30,112230.4,recurrent
1229,33,111734.7,2016-07-31,113234.7,recurrent
1230,33,121837.1,2016-08-31,123337.1,recurrent
1231,33,101889.7,2016-09-30,103389.7,recurrent
1232,33,99590.7,2016-10-31,101090.7,recurrent
1233,33,103786.1,2016-11-30,105286.1,recurrent
1234,33,105850.8,2016-12-31,107350.8,recurrent
1235,33,118185.1,2017-01-31,119685.1,recurrent
1236,33,85270.9,2017-02-28,86770.9,recurrent
1237,33,95781.4,2017-03-31,97281.4,recurrent
1238,33,107105.9,2017-04-30,108605.9,recurrent
1239,33,104501.1,2017-05-31,106001.1,recurrent
1240,33,113232.9,2017-06-30,114732.9,recurrent
1241,33,103778.4,2017-07-31,105278.4,recurrent
1242,33,111211.1,2017-08-31,112711.1,recurrent
1243,33,105217.2,2017-09-30,106717.2,recurrent
1244,33,103193.2,2017-10-31,104693.2,recurrent
1245,33,111754.5,2017-11-30,113254.5,recurrent
1246,33,115274.5,2017-12-31,116774.5,recurrent
1247,33,115867.4,2018-01-31,117367.4,recurrent
1248,33,89046.1,2018-02-28,90546.1,recurrent
1249,33,121378.4,2018-03-31,122878.4,recurrent
1250,33,87323.5,2018-04-30,88823.5,recurrent
1251,33,123296.8,2018-05-31,124796.8,recurrent
1252,33,100573.0,2018-06-30,102073.0,recurrent
1253,33,116823.3,2018-07-31,118323.3,recurrent
1254,33,112702.7,2018-08-31,114202.7,recurrent
1255,33,103920.3,2018-09-30,105420.3,recurrent
1256,33,98607.3,2018-10-31,100107.3,recurrent
1257,33,87125.5,2018-11-30,88625.5,recurrent
1258,33,101878.7,2018-12-31,103378.7,recurrent
1259,33,101192.3,2019-01-31,102692.3,recurrent
1260,33,99163.9,2019-02-28,100663.9,recurrent
1261,33,107397.4,2019-03-31,108897.4,recurrent
1262,33,102974.3,2019-04-30,104474.3,recurrent
1263,33,82964.2,2019-05-31,84464.2,recurrent
1264,33,83006.0,2019-06-30,84506.0,recurrent
1265,33,95117.0,2019-07-31,96617.0,recurrent
1266,33,94185.3,2019-08-31,95685.3,recurrent
1267,33,105728.7,2019-09-30,107228.7,recurrent
1268,33,106388.7,2019-10-31,107888.7,recurrent
1269,33,98060.6,2019-11-30,99560.6,recurrent
1270,33,113190.0,2019-12-31,114690.0,recurrent
1271,33,104442.8,2020-01-31,105942.8,recurrent
1272,33,94506.5,2020-02-29,96006.5,recurrent
1273,33,99047.3,2020-03-31,100547.3,recurrent
1274,33,109286.1,2020-04-30,110786.1,recurrent
1275,33,85815.4,2020-05-31,87315.4,recurrent
1276,33,112819.3,2020-06-30,114319.3,recurrent
1277,33,105782.6,2020-07-31,107282.6,recurrent
1278,34,0.0,2019-11-30,1100.0,recurrent
1279,34,0.0,2019-12-31,1100.0,recurrent
1280,34,0.0,2020-01-31,1100.0,recurrent
1281,34,0.0,2020-02-29,1100.0,recurrent
1282,34,0.0,2020-03-31,1100.0,recurrent
1283,34,0.0,2020-04-30,1100.0,recurrent
1284,34,0.0,2020-05-31,1100.0,recurrent
1285,34,0.0,2020-06-30,1100.0,recurrent
1286,34,0.0,2020-07-31,1100.0,recurrent
1287,35,12769.9,2020-07-31,14749.9,recurrent
1288,35,97055.2,2020-08-31,99035.2,recurrent
1289,35,84411.8,2020-09-30,86391.8,recurrent
1290,35,100658.8,2020-10-31,102638.8,recurrent
1291,35,98832.8,2020-11-30,100812.8,recurrent
1292,35,106911.2,2020-12-31,108891.2,recurrent
1293,35,98459.9,2021-01-31,100439.9,recurrent
1294,35,92943.4,2021-02-28,94923.4,recurrent
1295,35,99512.6,2021-03-31,101492.6,recurrent
1296,35,98740.4,2021-04-30,100720.4,recurrent
1297,35,98686.5,2021-05-31,100666.5,recurrent
1298,35,97790.0,2021-06-30,99770.0,recurrent
1299,35,106279.8,2021-07-31,108259.8,recurrent
1300,35,95306.2,2021-08-31,97286.2,recurrent
1301,35,96826.4,2021-09-30,98806.4,recurrent
1302,35,104450.5,2021-10-31,106430.5,recurrent
1303,35,109511.6,2021-11-30,111491.6,recurrent
1304,35,101602.6,2021-12-31,103582.6,recurrent
1305,35,104553.9,2022-01-31,106533.9,recurrent
1306,35,98246.5,2022-02-28,100226.5,recurrent
1307,35,31605.2,2022-03-31,33585.2,recurrent
1308,36,77614.9,2014-09-30,84379.9,recurrent
1309,36,94603.3,2014-10-31,101368.3,recurrent
1310,36,95265.5,2014-11-30,102030.5,recurrent
1311,36,109629.3,2014-12-31,116394.3,recurrent
1312,36,101083.4,2015-01-31,107848.4,recurrent
1313,36,116019.2,2015-02-28,122784.2,recurrent
1314,36,98156.3,2015-03-31,104921.3,recurrent
1315,36,94333.8,2015-04-30,101098.8,recurrent
1316,36,118307.2,2015-05-31,125072.2,recurrent
1317,36,99975.7,2015-06-30,106740.7,recurrent
1318,36,101066.9,2015-07-31,107831.9,recurrent
1319,36,100699.5,2015-08-31,107464.5,recurrent
1320,36,105197.4,2015-09-30,111962.4,recurrent
1321,36,103573.8,2015-10-31,110338.8,recurrent
1322,36,112059.2,2015-11-30,118824.2,recurrent
1323,36,93395.5,2015-12-31,100160.5,recurrent
1324,36,93736.5,2016-01-31,100501.5,recurrent
1325,36,88902.0,2016-02-29,95667.0,recurrent
1326,36,101379.3,2016-03-31,108144.3,recurrent
1327,36,101871.0,2016-04-30,108636.0,recurrent
1328,36,104676.0,2016-05-31,111441.0,recurrent
1329,36,100144.0,2016-06-30,106909.0,recurrent
1330,36,97378.6,2016-07-31,104143.6,recurrent
1331,36,111464.1,2016-08-31,118229.1,recurrent
1332,36,98891.1,2016-09-30,105656.1,recurrent
1333,36,87135.4,2016-10-31,93900.4,recurrent
1334,36,81141.5,2016-11-30,87906.5,recurrent
1335,36,110555.5,2016-12-31,117320.5,recurrent
1336,36,114222.9,2017-01-31,120987.9,recurrent
1337,36,90250.6,2017-02-28,97015.6,recurrent
1338,36,98613.9,2017-03-31,105378.9,recurrent
1339,36,88558.8,2017-04-30,95323.8,recurrent
1340,36,112440.9,2017-05-31,119205.9,recurrent
1341,36,112800.6,2017-06-30,119565.6,recurrent
1342,36,97236.7,2017-07-31,104001.7,recurrent
1343,36,96526.1,2017-08-31,103291.1,recurrent
1344,36,106223.7,2017-09-30,112988.7,recurrent
1345,36,92791.6,2017-10-31,99556.6,recurrent
1346,36,93611.1,2017-11-30,100376.1,recurrent
1347,36,105241.4,2017-12-31,112006.4,recurrent
1348,36,103622.2,2018-01-31,110387.2,recurrent
1349,36,93656.2,2018-02-28,100421.2,recurrent
1350,36,110237.6,2018-03-31,117002.6,recurrent
1351,36,89833.7,2018-04-30,96598.7,recurrent
1352,36,93135.9,2018-05-31,99900.9,recurrent
1353,36,95421.7,2018-06-30,102186.7,recurrent
1354,36,101145.0,2018-07-31,107910.0,recurrent
1355,36,116604.4,2018-08-31,123369.4,recurrent
1356,36,116446.0,2018-09-30,123211.0,recurrent
1357,36,127513.1,2018-10-31,134278.1,recurrent
1358,36,111687.4,2018-11-30,118452.4,recurrent
1359,36,99790.9,2018-12-31,106555.9,recurrent
1360,36,109686.5,2019-01-31,116451.5,recurrent
1361,36,98762.4,2019-02-28,105527.4,recurrent
1362,36,98300.4,2019-03-31,105065.4,recurrent
1363,36,96211.5,2019-04-30,102976.5,recurrent
1364,36,131763.5,2019-05-31,138528.5,recurrent
1365,36,100911.8,2019-06-30,107676.8,recurrent
1366,36,81583.7,2019-07-31,88348.7,recurrent
1367,36,100184.7,2019-08-31,106949.7,recurrent
1368,36,106753.9,2019-09-30,113518.9,recurrent
1369,36,107241.2,2019-10-31,114006.2,recurrent
1370,36,89151.7,2019-11-30,95916.7,recurrent
1371,36,99519.2,2019-12-31,106284.2,recurrent
1372,36,100199.0,2020-01-31,106964.0,recurrent
1373,36,99746.9,2020-02-29,106511.9,recurrent
1374,36,107407.3,2020-03-31,114172.3,recurrent
1375,36,15829.0,2020-04-30,22594.0,recurrent
1376,37,0.0,2017-08-31,1100.0,recurrent
1377,37,0.0,2017-09-30,1100.0,recurrent
1378,37,0.0,2017-10-31,1100.0,recurrent
1379,37,0.0,2017-11-30,1100.0,recurrent
1380,37,0.0,2017-12-31,1100.0,recurrent
1381,37,0.0,2018-01-31,1100.0,recurrent
1382,37,0.0,2018-02-28,1100.0,recurrent
1383,37,0.0,2018-03-31,1100.0,recurrent
1384,37,0.0,2018-04-30,1100.0,recurrent
1385,37,0.0,2018-05-31,1100.0,recurrent
1386,37,0.0,2018-06-30,1100.0,recurrent
1387,37,0.0,2018-07-31,1100.0,recurrent
1388,37,0.0,2018-08-31,1100.0,recurrent
1389,37,0.0,2018-09-30,1100.0,recurrent
1390,37,0.0,2018-10-31,1100.0,recurrent
1391,37,0.0,2018-11-30,1100.0,recurrent
1392,37,0.0,2018-12-31,1100.0,recurrent
1393,37,0.0,2019-01-31,1100.0,recurrent
1394,37,0.0,2019-02-28,1100.0,recurrent
1395,37,0.0,2019-03-31,1100.0,recurrent
1396,37,0.0,2019-04-30,1100.0,recurrent
1397,37,0.0,2019-05-31,1100.0,recurrent
1398,37,0.0,2019-06-30,1100.0,recurrent
1399,37,0.0,2019-07-31,1100.0,recurrent
1400,37,0.0,2019-08-31,1100.0,recurrent
1401,37,0.0,2019-09-30,1100.0,recurrent
1402,37,0.0,2019-10-31,1100.0,recurrent
1403,37,0.0,2019-11-30,1100.0,recurrent
1404,37,0.0,2019-12-31,1100.0,recurrent
1405,37,0.0,2020-01-31,1100.0,recurrent
1406,37,0.0,2020-02-29,1100.0,recurrent
1407,37,0.0,2020-03-31,1100.0,recurrent
1408,37,0.0,2020-04-30,1100.0,recurrent
1409,38,88370.7,2020-04-30,90350.7,recurrent
1410,38,84768.2,2020-05-31,86748.2,recurrent
1411,38,115990.6,2020-06-30,117970.6,recurrent
1412,38,92852.1,2020-07-31,94832.1,recurrent
1413,38,103645.3,2020-08-31,105625.3,recurrent
1414,38,100600.5,2020-09-30,102580.5,recurrent
1415,38,124579.4,2020-10-31,126559.4,recurrent
1416,38,91656.4,2020-11-30,93636.4,recurrent
1417,38,104970.8,2020-12-31,106950.8,recurrent
1418,38,112176.9,2021-01-31,114156.9,recurrent
1419,38,78201.2,2021-02-28,80181.2,recurrent
1420,38,89445.4,2021-03-31,91425.4,recurrent
1421,38,96672.4,2021-04-30,98652.4,recurrent
1422,38,83843.1,2021-05-31,85823.1,recurrent
1423,38,103122.8,2021-06-30,105102.8,recurrent
1424,38,91443.0,2021-07-31,93423.0,recurrent
1425,38,113025.0,2021-08-31,115005.0,recurrent
1426,38,119453.4,2021-09-30,121433.4,recurrent
1427,38,92411.0,2021-10-31,94391.0,recurrent
1428,38,112250.6,2021-11-30,114230.6,recurrent
1429,38,124356.1,2021-12-31,126336.1,recurrent
1430,38,99799.7,2022-01-31,101779.7,recurrent
1431,38,94096.2,2022-02-28,96076.2,recurrent
1432,38,27306.4,2022-03-31,29286.4,recurrent
1433,39,0.0,2021-11-30,1100.0,recurrent
1434,39,0.0,2021-12-31,1100.0,recurrent
1435,39,0.0,2022-01-31,1100.0,recurrent
1436,39,0.0,2022-02-28,1100.0,recurrent
1437,39,0.0,2022-03-31,1100.0,recurrent
1438,40,30598.7,2017-12-31,37803.7,recurrent
1439,40,74323.7,2018-01-31,81528.7,recurrent
1440,40,100777.6,2018-02-28,107982.6,recurrent
1441,40,82682.6,2018-03-31,89887.6,recurrent
1442,40,109552.3,2018-04-30,116757.3,recurrent
1443,40,110696.3,2018-05-31,117901.3,recurrent
1444,40,113758.7,2018-06-30,120963.7,recurrent
1445,40,113605.8,2018-07-31,120810.8,recurrent
1446,40,99548.9,2018-08-31,106753.9,recurrent
1447,40,85591.0,2018-09-30,92796.0,recurrent
1448,40,97534.8,2018-10-31,104739.8,recurrent
1449,40,89310.1,2018-11-30,96515.1,recurrent
1450,40,95357.9,2018-12-31,102562.9,recurrent
1451,40,119627.2,2019-01-31,126832.2,recurrent
1452,40,96433.7,2019-02-28,103638.7,recurrent
1453,40,96807.7,2019-03-31,104012.7,recurrent
1454,40,106333.7,2019-04-30,113538.7,recurrent
1455,40,92941.2,2019-05-31,100146.2,recurrent
1456,40,105517.5,2019-06-30,112722.5,recurrent
1457,40,85523.9,2019-07-31,92728.9,recurrent
1458,40,121624.8,2019-08-31,128829.8,recurrent
1459,40,92554.0,2019-09-30,99759.0,recurrent
1460,40,111241.9,2019-10-31,118446.9,recurrent
1461,40,101245.1,2019-11-30,108450.1,recurrent
1462,40,107815.4,2019-12-31,115020.4,recurrent
1463,40,94637.4,2020-01-31,101842.4,recurrent
1464,40,98930.7,2020-02-29,106135.7,recurrent
1465,40,89540.0,2020-03-31,96745.0,recurrent
1466,40,105228.2,2020-04-30,112433.2,recurrent
1467,40,111719.3,2020-05-31,118924.3,recurrent
1468,40,103726.7,2020-06-30,110931.7,recurrent
1469,40,90384.8,2020-07-31,97589.8,recurrent
1470,40,109202.5,2020-08-31,116407.5,recurrent
1471,40,110917.4,2020-09-30,118122.4,recurrent
1472,40,110859.1,2020-10-31,118064.1,recurrent
1473,40,96659.2,2020-11-30,103864.2,recurrent
1474,40,110513.7,2020-12-31,117718.7,recurrent
1475,40,101762.1,2021-01-31,108967.1,recurrent
1476,40,74921.0,2021-02-28,82126.0,recurrent
1477,40,97375.3,2021-03-31,104580.3,recurrent
1478,40,110308.0,2021-04-30,117513.0,recurrent
1479,40,95263.3,2021-05-31,102468.3,recurrent
1480,40,107254.4,2021-06-30,114459.4,recurrent
1481,40,98206.9,2021-07-31,105411.9,recurrent
1482,40,91873.1,2021-08-31,99078.1,recurrent
1483,40,84874.9,2021-09-30,92079.9,recurrent
1484,40,91545.3,2021-10-31,98750.3,recurrent
1485,40,102909.4,2021-11-30,110114.4,recurrent
1486,40,16185.4,2021-12-31,23390.4,recurrent
1487,41,81593.6,2021-12-31,88358.6,recurrent
1488,41,102148.2,2022-01-31,108913.2,recurrent
1489,41,77158.4,2022-02-28,83923.4,recurrent
1490,41,20354.4,2022-03-31,27119.4,recurrent
1491,42,98901.0,2019-09-30,105666.0,recurrent
1492,42,112775.3,2019-10-31,119540.3,recurrent
1493,42,121372.9,2019-11-30,128137.9,recurrent
1494,42,102819.2,2019-12-31,109584.2,recurrent
1495,42,108425.9,2020-01-31,115190.9,recurrent
1496,42,85481.0,2020-02-29,92246.0,recurrent
1497,42,100526.8,2020-03-31,107291.8,recurrent
1498,42,95378.8,2020-04-30,102143.8,recurrent
1499,42,109441.2,2020-05-31,116206.2,recurrent
1500,42,88425.7,2020-06-30,95190.7,recurrent
1501,42,86840.6,2020-07-31,93605.6,recurrent
1502,42,95888.1,2020-08-31,102653.1,recurrent
1503,42,100541.1,2020-09-30,107306.1,recurrent
1504,42,118940.8,2020-10-31,125705.8,recurrent
1505,42,95492.1,2020-11-30,102257.1,recurrent
1506,42,122449.8,2020-12-31,129214.8,recurrent
1507,42,100683.0,2021-01-31,107448.0,recurrent
1508,42,80061.3,2021-02-28,86826.3,recurrent
1509,42,91462.8,2021-03-31,98227.8,recurrent
1510,42,92247.1,2021-04-30,99012.1,recurrent
1511,42,106277.6,2021-05-31,113042.6,recurrent
1512,42,107081.7,2021-06-30,113846.7,recurrent
1513,42,95019.1,2021-07-31,101784.1,recurrent
1514,42,98164.0,2021-08-31,104929.0,recurrent
1515,42,102327.5,2021-09-30,109092.5,recurrent
1516,42,95421.7,2021-10-31,102186.7,recurrent
1517,42,88685.3,2021-11-30,95450.3,recurrent
1518,42,97501.8,2021-12-31,104266.8,recurrent
1519,42,114308.7,2022-01-31,121073.7,recurrent
1520,42,101445.3,2022-02-28,108210.3,recurrent
1521,42,21721.7,2022-03-31,28486.7,recurrent
1522,43,0.0,2019-10-31,1100.0,recurrent
1523,43,0.0,2019-11-30,1100.0,recurrent
1524,43,0.0,2019-12-31,1100.0,recurrent
1525,43,0.0,2020-01-31,1100.0,recurrent
1526,43,0.0,2020-02-29,1100.0,recurrent
1527,43,0.0,2020-03-31,1100.0,recurrent
1528,43,0.0,2020-04-30,1100.0,recurrent
1529,43,0.0,2020-05-31,1100.0,recurrent
1530,43,0.0,2020-06-30,1100.0,recurrent
1531,43,0.0,2020-07-31,1100.0,recurrent
1532,43,0.0,2020-08-31,1100.0,recurrent
1533,43,0.0,2020-09-30,1100.0,recurrent
1534,43,0.0,2020-10-31,1100.0,recurrent
1535,43,0.0,2020-11-30,1100.0,recurrent
1536,43,0.0,2020-12-31,1100.0,recurrent
1537,43,0.0,2021-01-31,1100.0,recurrent
1538,43,0.0,2021-02-28,1100.0,recurrent
1539,43,0.0,2021-03-31,1100.0,recurrent
1540,43,0.0,2021-04-30,1100.0,recurrent
1541,43,0.0,2021-05-31,1100.0,recurrent
1542,43,0.0,2021-06-30,1100.0,recurrent
1543,43,0.0,2021-07-31,1100.0,recurrent
1544,43,0.0,2021-08-31,1100.0,recurrent
1545,43,0.0,2021-09-30,1100.0,recurrent
1546,43,0.0,2021-10-31,1100.0,recurrent
1547,43,0.0,2021-11-30,1100.0,recurrent
1548,43,0.0,2021-12-31,1100.0,recurrent
1549,43,0.0,2022-01-31,1100.0,recurrent
1550,43,0.0,2022-02-28,1100.0,recurrent
1551,43,0.0,2022-03-31,1100.0,recurrent
1552,44,49696.9,2011-01-31,56461.9,recurrent
1553,44,89230.9,2011-02-28,95995.9,recurrent
1554,44,117397.5,2011-03-31,124162.5,recurrent
1555,44,94595.6,2011-04-30,101360.6,recurrent
1556,44,94956.4,2011-05-31,101721.4,recurrent
1557,44,103818.0,2011-06-30,110583.0,recurrent
1558,44,100805.1,2011-07-31,107570.1,recurrent
1559,44,108420.4,2011-08-31,115185.4,recurrent
1560,44,100809.5,2011-09-30,107574.5,recurrent
1561,44,117890.3,2011-10-31,124655.3,recurrent
1562,44,86160.8,2011-11-30,92925.8,recurrent
1563,44,84175.3,2011-12-31,90940.3,recurrent
1564,44,80936.9,2012-01-31,87701.9,recurrent
1565,44,81688.2,2012-02-29,88453.2,recurrent
1566,44,115566.0,2012-03-31,122331.0,recurrent
1567,44,99122.1,2012-04-30,105887.1,recurrent
1568,44,108073.9,2012-05-31,114838.9,recurrent
1569,44,112289.1,2012-06-30,119054.1,recurrent
1570,44,100844.7,2012-07-31,107609.7,recurrent
1571,44,125238.3,2012-08-31,132003.3,recurrent
1572,44,102885.2,2012-09-30,109650.2,recurrent
1573,44,107202.7,2012-10-31,113967.7,recurrent
1574,44,88751.3,2012-11-30,95516.3,recurrent
1575,44,107312.7,2012-12-31,114077.7,recurrent
1576,44,105998.2,2013-01-31,112763.2,recurrent
1577,44,91703.7,2013-02-28,98468.7,recurrent
1578,44,108507.3,2013-03-31,115272.3,recurrent
1579,44,92046.9,2013-04-30,98811.9,recurrent
1580,44,108190.5,2013-05-31,114955.5,recurrent
1581,44,86586.5,2013-06-30,93351.5,recurrent
1582,44,107682.3,2013-07-31,114447.3,recurrent
1583,44,102224.1,2013-08-31,108989.1,recurrent
1584,44,79280.3,2013-09-30,86045.3,recurrent
1585,44,112272.6,2013-10-31,119037.6,recurrent
1586,44,93976.3,2013-11-30,100741.3,recurrent
1587,44,124104.2,2013-12-31,130869.2,recurrent
1588,44,99531.3,2014-01-31,106296.3,recurrent
1589,44,99563.2,2014-02-28,106328.2,recurrent
1590,44,85972.7,2014-03-31,92737.7,recurrent
1591,44,89872.2,2014-04-30,96637.2,recurrent
1592,44,132075.9,2014-05-31,138840.9,recurrent
1593,44,127006.0,2014-06-30,133771.0,recurrent
1594,44,114500.1,2014-07-31,121265.1,recurrent
1595,44,102517.8,2014-08-31,109282.8,recurrent
1596,44,90355.1,2014-09-30,97120.1,recurrent
1597,44,104951.0,2014-10-31,111716.0,recurrent
1598,44,111900.8,2014-11-30,118665.8,recurrent
1599,44,105352.5,2014-12-31,112117.5,recurrent
1600,44,96473.3,2015-01-31,103238.3,recurrent
1601,44,105779.3,2015-02-28,112544.3,recurrent
